23.75000,25.76941,18.75000,19.40522,21.25000,19.40522,11.79248,5.00000,10.07782,5.15388,0.00000,5.00000,13.75000,17.00184,18.75000,19.40522,21.25000,19.40522,33.75000,35.20032,38.75000,39.07125,40.01953,39.07125,53.75000,54.67232,58.75000,58.96238,59.59499,58.96238,76.25000,76.90294,81.25000,81.40370,81.86307,81.40370,98.75000,99.25504,103.75000,103.87041,104.23081,103.87041,121.25000,120.41595,126.25000,126.34897,125.39936,125.09996,141.25000,141.60354,146.25000,146.33545,146.59148,146.33545,236.80820,225.00694,213.19739,203.20095,195.29625,190.23834,187.19141,186.25000,187.19141,192.71903,202.64655,192.16692,197.14367,202.12156,201.34703,191.31535,196.25398,201.25388,191.25000,191.74364,201.71917,192.16692,197.14367,202.12156,194.20511,204.06035,195.13617,200.03906,204.94664,198.65957,208.30416,200.07030,204.85513,209.65001,205.88984,215.21065,207.79347,212.40439,217.03254,215.23969,224.17209,217.57901,221.98677,226.41914,226.44674,234.31082,229.16288,232.67802,236.91045,237.75644,245.87217,240.76051,244.75115,23.75000
24.27061,28.09026,19.40522,18.75000,24.01172,21.25000,16.25000,7.07107,15.05199,10.07782,5.00000,0.00000,14.63087,20.34853,19.40522,18.75000,24.01172,21.25000,34.11836,36.93322,39.07125,38.75000,41.55193,40.01953,53.98206,55.80379,58.96238,58.75000,60.63466,59.59499,76.41376,77.71141,81.40370,81.25000,82.62301,81.86307,98.87650,99.88274,103.87041,103.75000,104.82873,104.23081,121.35305,120.93387,126.34897,126.25000,125.89678,125.39936,141.33847,142.04423,146.33545,146.25000,147.01722,146.59148,240.76051,229.16288,217.57901,207.79347,200.07030,195.13617,192.16692,191.25000,192.16692,197.68188,207.61292,197.14367,202.12156,207.10052,206.34468,196.31368,201.25388,206.25379,196.25000,196.73110,206.70783,197.14367,202.12156,207.10052,199.13092,208.99312,200.03906,204.94664,209.85858,203.47758,213.13875,204.85513,209.65001,214.45425,210.54245,219.89344,212.40439,217.03254,221.67685,219.69439,228.67143,221.98677,226.41914,230.87470,230.68512,238.61907,233.35193,236.91045,241.17227,241.79666,249.98125,244.75115,248.77826,24.27061
37.50000,38.81044,32.50000,32.88237,34.00368,32.88237,22.36068,18.75000,18.02776,15.81139,13.75000,14.63087,0.00000,10.00000,5.00000,7.07107,11.18034,7.07107,20.00000,22.36068,25.00000,25.49510,26.92582,25.49510,40.00000,41.23106,45.00000,45.27693,46.09772,45.27693,62.50000,63.29494,67.50000,67.68493,68.23672,67.68493,85.00000,85.58621,90.00000,90.13878,90.55385,90.13878,107.50000,106.71955,112.50000,112.61106,111.69853,111.36230,127.50000,127.89156,132.50000,132.59431,132.87682,132.59431,228.57234,217.58978,206.85517,198.10430,191.60914,187.92036,186.31710,186.75686,189.06431,194.89180,204.71398,193.99178,198.92288,203.85733,202.24135,192.16692,196.82241,201.80823,191.74364,191.25000,201.25000,191.31535,196.31368,201.31210,192.29291,202.24135,192.87707,197.83595,202.79685,195.38824,205.18665,196.47280,201.34315,206.21969,201.20341,210.73161,202.81226,207.53388,212.26826,209.28823,218.46410,211.36831,215.90290,220.45762,219.39192,227.57554,221.88468,225.58951,229.95244,229.85389,238.23898,232.66459,236.79171,37.50000
38.81044,37.50000,34.00368,35.79455,32.50000,32.88237,20.00000,21.25000,15.00000,15.81139,17.00184,20.34853,10.00000,0.00000,11.18034,15.81139,5.00000,7.07107,22.36068,20.00000,26.92582,29.15476,25.00000,25.49510,41.23106,40.00000,46.09772,47.43416,45.00000,45.27693,63.29494,62.50000,68.23672,69.14658,67.50000,67.68493,85.58621,85.00000,90.55385,91.24144,90.00000,90.13878,107.96411,106.25000,112.94357,113.49559,111.25000,111.36230,127.89156,127.50000,132.87682,133.34635,132.50000,132.59431,220.50014,209.09403,197.89912,188.73344,181.90399,178.01422,176.32091,176.78553,179.22141,185.08866,194.89180,184.14074,189.06431,193.99178,192.29291,182.21725,186.85305,191.83733,181.77080,181.25000,191.25000,181.31895,186.31710,191.31535,182.35011,192.29291,182.96601,187.92036,192.87707,185.61132,195.38824,186.75268,191.60914,196.47280,191.72327,201.20341,193.41099,198.10430,202.81226,200.19131,209.28823,202.36492,206.85517,211.36831,210.73161,218.78214,213.32560,216.94613,221.25353,221.60283,229.85389,224.51684,228.57234,38.81044
42.50000,43.66062,37.50000,37.83186,38.81044,37.83186,26.92582,23.75000,22.36068,20.61553,18.75000,19.40522,5.00000,11.18034,0.00000,5.00000,10.00000,5.00000,15.00000,18.02776,20.00000,20.61553,22.36068,20.61553,35.00000,36.40055,40.00000,40.31129,41.23106,40.31129,57.50000,58.36309,62.50000,62.69968,63.29494,62.69968,80.00000,80.62258,85.00000,85.14693,85.58621,85.14693,102.50000,101.74263,107.50000,107.61622,106.71955,106.36758,122.50000,122.90749,127.50000,127.59800,127.89156,127.59800,225.71068,215.04723,204.72924,196.45690,190.49688,187.32075,186.25000,187.19141,189.98766,195.91532,205.68863,194.89180,199.80068,204.71398,202.79685,192.71903,197.26648,202.24135,192.16692,191.31535,201.31210,191.25000,196.25000,201.25000,191.83733,201.80823,192.29291,197.26648,202.24135,194.42624,204.27081,195.38824,200.28495,205.18665,199.70682,209.30316,201.20341,205.96192,210.73161,207.30789,216.56769,209.28823,213.86693,218.46410,216.98574,225.28454,219.39192,223.16614,227.57554,227.11850,235.60096,229.85389,234.03058,42.50000
42.79311,45.06939,37.83186,37.50000,40.38874,38.81044,29.15476,24.27061,25.00000,22.36068,19.40522,18.75000,7.07107,15.81139,5.00000,0.00000,15.00000,10.00000,15.81139,21.21320,20.61553,20.00000,25.00000,22.36068,35.35534,38.07887,40.31129,40.00000,42.72002,41.23106,57.71698,59.42432,62.69968,62.50000,64.27480,63.29494,80.15610,81.39410,85.14693,85.00000,86.31338,85.58621,102.62188,102.35508,107.61622,107.50000,107.30360,106.71955,122.60200,123.41495,127.59800,127.50000,128.37932,127.89156,229.85389,219.39192,209.28823,201.20341,195.38824,192.29291,191.25000,192.16692,194.89180,200.79918,210.58327,199.80068,204.71398,209.63137,207.75963,197.68188,202.24135,207.21743,197.14367,196.31368,206.31060,196.25000,201.25000,206.25000,196.82241,206.79474,197.26648,202.24135,207.21743,199.34659,209.19862,200.28495,205.18665,210.09299,204.50015,214.11519,205.96192,210.73161,215.51175,211.92938,221.22175,213.86693,218.46410,223.07860,221.40531,229.76211,223.76397,227.57554,232.00889,231.34458,239.88604,234.03058,238.23898,42.79311
43.66062,42.50000,38.81044,40.38874,37.50000,37.83186,25.00000,25.76941,20.00000,20.61553,21.25000,24.01172,11.18034,5.00000,10.00000,15.00000,0.00000,5.00000,18.02776,15.00000,22.36068,25.00000,20.00000,20.61553,36.40055,35.00000,41.23106,42.72002,40.00000,40.31129,58.36309,57.50000,63.29494,64.27480,62.50000,62.69968,80.62258,80.00000,85.58621,86.31338,85.00000,85.14693,102.98665,101.25000,107.96411,108.54147,106.25000,106.36758,122.90749,122.50000,127.89156,128.37932,127.50000,127.59800,217.53233,206.44688,195.67591,187.00351,180.73202,177.38112,176.25000,177.24453,180.19521,186.16609,195.91532,185.08866,189.98766,194.89180,192.87707,182.79941,187.32075,192.29291,182.21725,181.31895,191.31535,181.25000,186.25000,191.25000,181.86963,191.83733,182.35011,187.32075,192.29291,184.59838,194.42624,185.61132,190.49688,195.38824,190.15208,199.70682,191.72327,196.45690,201.20341,198.12007,207.30789,200.19131,204.72924,209.28823,208.22539,216.39807,210.73161,214.42510,218.78214,218.76429,227.11850,221.60283,225.71068,43.66062
42.79311,42.79311,37.83186,38.81044,37.83186,37.50000,25.49510,24.27061,20.61553,20.00000,19.40522,21.25000,7.07107,7.07107,5.00000,10.00000,5.00000,0.00000,15.81139,15.81139,20.61553,22.36068,20.61553,20.00000,35.35534,35.35534,40.31129,41.23106,40.31129,40.00000,57.71698,57.71698,62.69968,63.29494,62.69968,62.50000,80.15610,80.15610,85.14693,85.58621,85.14693,85.00000,102.62188,101.37338,107.61622,107.96411,106.36758,106.25000,122.60200,122.60200,127.59800,127.89156,127.59800,127.50000,221.60283,210.73161,200.19131,191.72327,185.61132,182.35011,181.25000,182.21725,185.08866,191.03746,200.79918,189.98766,194.89180,199.80068,197.83595,187.75816,192.29291,197.26648,187.19141,186.31710,196.31368,186.25000,191.25000,196.25000,186.85305,196.82241,187.32075,192.29291,197.26648,189.51006,199.34659,190.49688,195.38824,200.28495,194.92386,204.50015,196.45690,201.20341,205.96192,202.70437,211.92938,204.72924,209.28823,213.86693,212.59189,220.82940,215.04723,218.78214,223.16614,222.92445,231.34458,225.71068,229.85389,42.79311
57.50000,58.36309,52.50000,52.73756,53.44390,52.73756,41.23106,38.75000,36.40055,35.35534,33.75000,34.11836,20.00000,22.36068,15.00000,15.81139,18.02776,15.81139,0.00000,10.00000,5.00000,7.07107,11.18034,7.07107,20.00000,22.36068,25.00000,25.49510,26.92582,25.49510,42.50000,43.66062,47.50000,47.76243,48.54122,47.76243,65.00000,65.76473,70.00000,70.17834,70.71068,70.17834,87.50000,86.82777,92.50000,92.63504,91.79631,91.38688,107.50000,107.96411,112.50000,112.61106,112.94357,112.61106,217.58978,207.95507,198.97000,192.21163,187.92036,186.31710,186.85305,189.28319,193.50791,199.70682,209.30316,198.32502,203.15096,207.98513,205.18665,195.13617,199.34659,204.27081,194.20511,192.29291,202.24135,191.83733,196.82241,201.80823,191.25000,201.25000,191.31535,196.31368,201.31210,192.29291,202.24135,192.87707,197.83595,202.79685,195.91532,205.68863,197.06043,201.91660,206.77962,201.99397,211.48655,203.65795,208.36041,213.07642,210.31598,218.95348,212.44485,216.42695,220.97087,219.39192,228.16181,221.88468,226.20856,57.50000
58.36309,57.50000,53.44390,54.60082,52.50000,52.73756,40.00000,40.01953,35.00000,35.35534,35.20032,36.93322,22.36068,20.00000,18.02776,21.21320,15.00000,15.81139,10.00000,0.00000,11.18034,15.81139,5.00000,7.07107,22.36068,20.00000,26.92582,29.15476,25.00000,25.49510,43.66062,42.50000,48.54122,49.81215,47.50000,47.76243,65.76473,65.00000,70.71068,71.58911,70.00000,70.17834,88.06957,86.25000,93.03897,93.70832,91.25000,91.38688,107.96411,107.50000,112.94357,113.49559,112.50000,112.61106,209.09403,199.04852,189.64193,182.53852,178.01422,176.32091,176.88715,179.45229,183.90300,190.15208,199.70682,188.70032,193.50791,198.32502,195.38824,185.34596,189.51006,194.42624,184.36547,182.35011,192.29291,181.86963,186.85305,191.83733,181.25000,191.25000,181.31895,186.31710,191.31535,182.35011,192.29291,182.96601,187.92036,192.87707,186.16609,195.91532,187.37079,192.21163,197.06043,192.55275,201.99397,194.29761,198.97000,203.65795,201.26553,209.79901,203.48910,207.40209,211.90357,210.73161,219.39192,213.32560,217.58978,58.36309
62.50000,63.29494,57.50000,57.71698,58.36309,57.71698,46.09772,43.75000,41.23106,40.31129,38.75000,39.07125,25.00000,26.92582,20.00000,20.61553,22.36068,20.61553,5.00000,11.18034,0.00000,5.00000,10.00000,5.00000,15.00000,18.02776,20.00000,20.61553,22.36068,20.61553,37.50000,38.81044,42.50000,42.79311,43.66062,42.79311,60.00000,60.82763,65.00000,65.19202,65.76473,65.19202,82.50000,81.86307,87.50000,87.64274,86.82777,86.39481,102.50000,102.98665,107.50000,107.61622,107.96411,107.61622,215.04723,205.77977,197.26648,191.03746,187.32075,186.25000,187.32075,190.23834,194.92386,201.20341,210.73161,199.70682,204.50015,209.30316,206.21969,196.19028,200.28495,205.18665,195.13617,192.87707,202.79685,192.29291,197.26648,202.24135,191.31535,201.31210,191.25000,196.25000,201.25000,191.83733,201.80823,192.29291,197.26648,202.24135,194.89180,204.71398,195.91532,200.79918,205.68863,200.44092,210.00372,201.99397,206.73428,211.48655,208.28541,217.03254,210.31598,214.36680,218.95348,216.98574,225.84909,219.39192,223.76397,62.50000
62.69968,64.27480,57.71698,57.50000,59.42432,58.36309,47.43416,44.03479,42.72002,41.23106,39.07125,38.75000,25.49510,29.15476,20.61553,20.00000,25.00000,22.36068,7.07107,15.81139,5.00000,0.00000,15.00000,10.00000,15.81139,21.21320,20.61553,20.00000,25.00000,22.36068,37.83186,40.38874,42.79311,42.50000,45.06939,43.66062,60.20797,61.84658,65.19202,65.00000,66.70832,65.76473,82.65138,82.62301,87.64274,87.50000,87.54463,86.82777,102.62188,103.59175,107.61622,107.50000,108.54147,107.96411,219.39192,210.31598,201.99397,195.91532,192.29291,191.25000,192.29291,195.13617,199.70682,205.96192,215.51175,204.50015,209.30316,214.11519,211.10202,201.06746,205.18665,210.09299,200.03906,197.83595,207.75963,197.26648,202.24135,207.21743,196.31368,206.31060,196.25000,201.25000,206.25000,196.82241,206.79474,197.26648,202.24135,207.21743,199.80068,209.63137,200.79918,205.68863,210.58327,205.21711,214.80005,206.73428,211.48655,216.25000,212.88568,221.67685,214.87278,218.95348,223.55788,221.40531,230.31568,223.76397,228.16181,62.69968
63.29494,62.50000,58.36309,59.42432,57.50000,57.71698,45.00000,44.87831,40.00000,40.31129,40.01953,41.55193,26.92582,25.00000,22.36068,25.00000,20.00000,20.61553,11.18034,5.00000,10.00000,15.00000,0.00000,5.00000,18.02776,15.00000,22.36068,25.00000,20.00000,20.61553,38.81044,37.50000,43.66062,45.06939,42.50000,42.79311,60.82763,60.00000,65.76473,66.70832,65.00000,65.19202,83.10385,81.25000,88.06957,88.77640,86.25000,86.39481,102.98665,102.50000,107.96411,108.54147,107.50000,107.61622,206.44688,196.77478,187.85383,181.30172,177.38112,176.25000,177.38112,180.45948,185.39232,191.72327,201.20341,190.15208,194.92386,199.70682,196.47280,186.45542,190.49688,195.38824,185.34596,182.96601,192.87707,182.35011,187.32075,192.29291,181.31895,191.31535,181.25000,186.25000,191.25000,181.86963,191.83733,182.35011,187.32075,192.29291,185.08866,194.89180,186.16609,191.03746,195.91532,190.92292,200.44092,192.55275,197.26648,201.99397,199.14269,207.79347,201.26553,205.25137,209.79901,208.22539,216.98574,210.73161,215.04723,63.29494
62.69968,62.69968,57.71698,58.36309,57.71698,57.50000,45.27693,44.03479,40.31129,40.00000,39.07125,40.01953,25.49510,25.49510,20.61553,22.36068,20.61553,20.00000,7.07107,7.07107,5.00000,10.00000,5.00000,0.00000,15.81139,15.81139,20.61553,22.36068,20.61553,20.00000,37.83186,37.83186,42.79311,43.66062,42.79311,42.50000,60.20797,60.20797,65.19202,65.76473,65.19202,65.00000,82.65138,81.40370,87.64274,88.06957,86.39481,86.25000,102.62188,102.62188,107.61622,107.96411,107.61622,107.50000,210.73161,201.26553,192.55275,186.16609,182.35011,181.25000,182.35011,185.34596,190.15208,196.45690,205.96192,194.92386,199.70682,204.50015,201.34315,191.31943,195.38824,200.28495,190.23834,187.92036,197.83595,187.32075,192.29291,197.26648,186.31710,196.31368,186.25000,191.25000,196.25000,186.85305,196.82241,187.32075,192.29291,197.26648,189.98766,199.80068,191.03746,195.91532,200.79918,195.67591,205.21711,197.26648,201.99397,206.73428,203.70398,212.40439,205.77977,209.79901,214.36680,212.59189,221.40531,215.04723,219.39192,62.69968
77.50000,78.14250,72.50000,72.67221,73.18641,72.67221,60.82763,58.75000,55.90170,55.22681,53.75000,53.98206,40.00000,41.23106,35.00000,35.35534,36.40055,35.35534,20.00000,22.36068,15.00000,15.81139,18.02776,15.81139,0.00000,10.00000,5.00000,7.07107,11.18034,7.07107,22.50000,24.62214,27.50000,27.95085,29.26175,27.95085,45.00000,46.09772,50.00000,50.24938,50.99020,50.24938,67.50000,67.00047,72.50000,72.67221,71.94833,71.42522,87.50000,88.06957,92.50000,92.63504,93.03897,92.63504,207.95507,199.86323,192.84466,188.26926,186.31710,186.85305,189.51006,193.85078,199.86323,206.35603,215.65670,204.53071,209.21356,213.91076,210.00372,200.07030,203.81134,208.63021,198.65957,195.38824,205.18665,194.42624,199.34659,204.27081,192.29291,202.24135,191.83733,196.82241,201.80823,191.25000,201.25000,191.31535,196.31368,201.31210,192.56898,202.50386,193.21701,198.16739,203.12019,196.47280,206.21969,197.67793,202.51929,207.36818,202.81226,211.87408,204.53071,208.78368,213.49034,210.31598,219.44888,212.44485,216.95694,77.50000
