8.32500,7.55000,13.82500,35.70000,33.32500,4.52500,3.75000,16.97500,19.35000,0.80000,0.00000,8.90000,32.32500,31.55000,5.55000,18.75000,21.50000,20.72500,16.77500,12.22500,7.92500,8.70000,13.22500,17.75000,21.70000,22.50000,18.55000,14.02500,9.50000,13.02500,13.42500,13.82500,19.12500,42.57500,41.77500,28.97500,31.72500,50.25000,49.45000,25.45000,36.65000,39.40000,38.82500,34.87500,29.75000,40.40000,36.45000,31.32500,28.17500,32.90000,38.02500,41.97500,43.55000,39.60000,34.47500,36.05000,41.17500,45.12500,36.45000,65.60000,64.82500,52.00000,54.75000,49.85000,73.27500,72.50000,48.27500,48.65000,59.67500,62.42500,48.07500,53.20000,57.72500,61.67500,62.65000,58.70000,54.17500,50.25000,54.95000,59.47500,63.42500,51.02500,52.40000,53.97500,53.97500,60.07500,83.52500,82.72500,69.92500,72.67500,59.05000,59.82500,67.75000,91.20000,90.40000,62.80000,63.57500,77.60000,80.35000,95.72500,66.52500,67.32500,9.07500,26.80000,42.17500,8.32500
17.12500,16.35000,7.67500,29.55000,27.17500,13.42500,12.65000,10.82500,13.20000,9.70000,8.90000,0.00000,23.42500,22.65000,7.30000,9.85000,12.60000,11.82500,7.87500,6.12500,10.42500,11.20000,7.07500,8.85000,12.80000,13.60000,9.65000,7.87500,12.00000,11.62500,13.57500,14.77500,10.22500,33.67500,32.87500,20.07500,22.82500,41.35000,40.55000,24.80000,27.75000,30.50000,29.92500,25.97500,24.80000,31.50000,27.55000,26.37500,29.12500,27.95000,29.12500,33.07500,34.65000,30.70000,29.52500,31.10000,32.27500,36.22500,36.60000,56.70000,55.92500,43.10000,45.85000,40.95000,64.37500,63.60000,47.62500,48.80000,50.77500,53.52500,50.57500,47.05000,48.82500,52.77500,53.75000,49.80000,48.02500,52.75000,48.80000,50.57500,54.52500,53.52500,54.15000,52.57500,56.47500,51.17500,74.62500,73.82500,61.02500,63.77500,65.20000,65.97500,58.85000,82.30000,81.50000,68.95000,69.72500,68.70000,71.45000,86.82500,72.67500,73.47500,7.67500,17.90000,33.27500,17.12500
40.55000,39.77500,31.10000,7.67500,8.45000,36.85000,36.07500,21.25000,18.52500,33.12500,32.32500,23.42500,0.00000,2.37500,29.17500,18.72500,16.37500,19.50000,23.45000,28.00000,32.30000,33.07500,28.95000,24.42500,20.47500,21.27500,25.22500,29.75000,33.87500,33.50000,35.45000,36.65000,32.10000,10.25000,12.60000,28.95000,26.60000,17.92500,20.27500,46.67500,36.62500,34.27500,37.60000,41.55000,46.67500,39.17500,43.12500,48.25000,51.00000,49.82500,44.70000,40.75000,42.32500,46.27500,51.40000,52.97500,47.85000,43.90000,58.47500,33.27500,35.65000,51.97500,49.62500,62.82500,40.95000,43.32500,69.50000,70.67500,59.65000,57.30000,72.45000,68.92500,64.40000,60.45000,61.42500,65.37500,69.90000,74.62500,70.67500,66.15000,62.20000,75.40000,76.02500,74.45000,78.35000,73.05000,51.20000,53.55000,69.90000,67.55000,87.07500,87.85000,80.72500,58.87500,61.22500,90.82500,91.60000,77.57500,75.22500,63.40000,94.55000,95.35000,29.55000,39.77500,55.15000,40.55000
39.77500,39.00000,30.32500,10.05000,7.67500,36.07500,35.30000,20.47500,17.75000,32.35000,31.55000,22.65000,2.37500,0.00000,26.80000,16.35000,14.00000,17.12500,21.07500,25.62500,29.92500,30.70000,26.57500,22.05000,18.10000,18.90000,22.85000,27.37500,31.50000,31.12500,33.07500,34.27500,29.72500,11.02500,10.22500,26.57500,24.22500,18.70000,17.90000,44.30000,34.25000,31.90000,35.22500,39.17500,44.30000,36.80000,40.75000,45.87500,48.62500,47.45000,42.32500,38.37500,39.95000,43.90000,49.02500,50.60000,45.47500,41.52500,56.10000,34.05000,33.27500,49.60000,47.25000,60.45000,41.72500,40.95000,67.12500,68.30000,57.27500,54.92500,70.07500,66.55000,62.02500,58.07500,59.05000,63.00000,67.52500,72.25000,68.30000,63.77500,59.82500,73.02500,73.65000,72.07500,75.97500,70.67500,51.97500,51.17500,67.52500,65.17500,84.70000,85.47500,78.35000,59.65000,58.85000,88.45000,89.22500,75.20000,72.85000,64.17500,92.17500,92.97500,27.17500,37.40000,52.77500,39.77500
13.77500,13.00000,14.97500,36.85000,34.47500,10.07500,9.30000,18.12500,20.50000,6.35000,5.55000,7.30000,29.17500,26.80000,0.00000,13.20000,15.95000,15.17500,11.22500,6.67500,3.12500,3.90000,7.67500,12.20000,16.15000,16.95000,13.00000,8.47500,4.70000,7.47500,7.87500,8.27500,13.57500,37.02500,36.22500,23.42500,26.17500,44.70000,43.90000,19.90000,31.10000,33.85000,33.27500,29.32500,24.20000,34.85000,30.90000,25.77500,22.62500,27.35000,32.47500,36.42500,38.00000,34.05000,28.92500,30.50000,35.62500,39.57500,30.90000,60.05000,59.27500,46.45000,49.20000,44.30000,67.72500,66.95000,42.72500,43.10000,54.12500,56.87500,43.27500,47.65000,52.17500,56.12500,57.10000,53.15000,48.62500,45.45000,49.40000,53.92500,57.87500,46.22500,46.85000,48.42500,49.17500,54.52500,77.97500,77.17500,64.37500,67.12500,57.90000,58.67500,62.20000,85.65000,84.85000,61.65000,62.42500,72.05000,74.80000,90.17500,65.37500,66.17500,3.52500,21.25000,36.62500,13.77500
26.97500,26.20000,17.52500,26.40000,24.02500,23.27500,22.50000,7.67500,10.05000,19.55000,18.75000,9.85000,18.72500,16.35000,13.20000,0.00000,2.75000,1.97500,4.72500,9.27500,13.57500,14.35000,10.22500,5.70000,2.95000,3.75000,6.50000,11.02500,15.15000,14.77500,16.72500,17.92500,13.37500,23.82500,23.02500,10.22500,12.97500,31.50000,30.70000,27.95000,17.90000,20.65000,20.07500,22.82500,27.95000,21.65000,24.40000,29.52500,32.27500,31.10000,25.97500,23.22500,24.80000,27.55000,32.67500,34.25000,29.12500,26.37500,39.75000,46.85000,46.07500,33.25000,36.00000,44.10000,54.52500,53.75000,50.77500,51.95000,40.92500,43.67500,53.72500,50.20000,45.67500,42.92500,43.90000,46.65000,51.17500,55.90000,51.95000,47.42500,44.67500,56.67500,57.30000,55.72500,59.62500,54.32500,64.77500,63.97500,51.17500,53.92500,68.35000,69.12500,62.00000,72.45000,71.65000,72.10000,72.87500,58.85000,61.60000,76.97500,75.82500,76.62500,10.82500,21.05000,36.42500,26.97500
29.72500,28.95000,20.27500,24.05000,21.67500,26.02500,25.25000,10.42500,7.70000,22.30000,21.50000,12.60000,16.37500,14.00000,15.95000,2.75000,0.00000,3.12500,7.07500,11.62500,15.92500,16.70000,12.57500,8.05000,4.10000,4.90000,8.85000,13.37500,17.50000,17.12500,19.07500,20.27500,15.72500,21.07500,20.27500,12.57500,10.22500,28.75000,27.95000,30.30000,20.25000,17.90000,21.22500,25.17500,30.30000,22.80000,26.75000,31.87500,34.62500,33.45000,28.32500,24.37500,25.95000,29.90000,35.02500,36.60000,31.47500,27.52500,42.10000,44.10000,43.32500,35.60000,33.25000,46.45000,51.77500,51.00000,53.12500,54.30000,43.27500,40.92500,56.07500,52.55000,48.02500,44.07500,45.05000,49.00000,53.52500,58.25000,54.30000,49.77500,45.82500,59.02500,59.65000,58.07500,61.97500,56.67500,62.02500,61.22500,53.52500,51.17500,70.70000,71.47500,64.35000,69.70000,68.90000,74.45000,75.22500,61.20000,58.85000,74.22500,78.17500,78.97500,13.17500,23.40000,38.77500,29.72500
28.95000,28.17500,19.50000,27.17500,24.80000,25.25000,24.47500,9.65000,10.82500,21.52500,20.72500,11.82500,19.50000,17.12500,15.17500,1.97500,3.12500,0.00000,3.95000,8.50000,12.80000,13.57500,9.45000,4.92500,0.97500,1.77500,5.72500,10.25000,14.37500,14.00000,15.95000,17.15000,12.60000,21.85000,21.05000,9.45000,11.00000,29.52500,28.72500,27.17500,17.12500,18.67500,18.10000,22.05000,27.17500,19.67500,23.62500,28.75000,31.50000,30.32500,25.20000,21.25000,22.82500,26.77500,31.90000,33.47500,28.35000,24.40000,38.97500,44.87500,44.10000,32.47500,34.02500,43.32500,52.55000,51.77500,50.00000,51.17500,40.15000,41.70000,52.95000,49.42500,44.90000,40.95000,41.92500,45.87500,50.40000,55.12500,51.17500,46.65000,42.70000,55.90000,56.52500,54.95000,58.85000,53.55000,62.80000,62.00000,50.40000,51.95000,67.57500,68.35000,61.22500,70.47500,69.67500,71.32500,72.10000,58.07500,59.62500,75.00000,75.05000,75.85000,11.65000,20.27500,35.65000,28.95000
25.00000,24.22500,15.55000,31.12500,28.75000,21.30000,20.52500,12.40000,14.77500,17.57500,16.77500,7.87500,23.45000,21.07500,11.22500,4.72500,7.07500,3.95000,0.00000,4.55000,8.85000,9.62500,5.50000,0.97500,4.92500,5.72500,1.77500,6.30000,10.42500,10.05000,12.00000,13.20000,8.65000,25.80000,25.00000,12.20000,14.95000,33.47500,32.67500,23.22500,19.87500,22.62500,22.05000,18.10000,23.22500,23.62500,19.67500,24.80000,27.55000,26.37500,21.25000,25.20000,26.77500,22.82500,27.95000,29.52500,24.40000,28.35000,35.02500,48.82500,48.05000,35.22500,37.97500,39.37500,56.50000,55.72500,46.05000,47.22500,42.90000,45.65000,49.00000,45.47500,40.95000,44.90000,45.87500,41.92500,46.45000,51.17500,47.22500,42.70000,46.65000,51.95000,52.57500,51.00000,54.90000,49.60000,66.75000,65.95000,53.15000,55.90000,63.62500,64.40000,57.27500,74.42500,73.62500,67.37500,68.15000,60.82500,63.57500,78.95000,71.10000,71.90000,7.70000,16.32500,31.70000,25.00000
20.45000,19.67500,13.80000,35.67500,33.30000,16.75000,15.97500,16.95000,19.32500,13.02500,12.22500,6.12500,28.00000,25.62500,6.67500,9.27500,11.62500,8.50000,4.55000,0.00000,4.30000,5.07500,1.00000,5.52500,9.47500,10.27500,6.32500,1.80000,5.87500,5.50000,7.45000,8.65000,6.90000,30.35000,29.55000,16.75000,19.50000,38.02500,37.22500,18.67500,24.42500,27.17500,26.60000,22.65000,18.67500,28.17500,24.22500,20.25000,23.00000,21.82500,25.80000,29.75000,31.32500,27.37500,23.40000,24.97500,28.95000,32.90000,30.47500,53.37500,52.60000,39.77500,42.52500,37.62500,61.05000,60.27500,41.50000,42.67500,47.45000,50.20000,44.45000,40.97500,45.50000,49.45000,50.42500,46.47500,41.95000,46.62500,42.72500,47.25000,51.20000,47.40000,48.02500,46.45000,50.35000,47.85000,71.30000,70.50000,57.70000,60.45000,59.07500,59.85000,55.52500,78.97500,78.17500,62.82500,63.60000,65.37500,68.12500,83.50000,66.55000,67.35000,3.15000,14.57500,29.95000,20.45000
16.15000,15.37500,18.10000,39.97500,37.60000,12.45000,11.67500,21.25000,23.62500,8.72500,7.92500,10.42500,32.30000,29.92500,3.12500,13.57500,15.92500,12.80000,8.85000,4.30000,0.00000,0.77500,5.30000,9.82500,13.77500,14.57500,10.62500,6.10000,1.57500,5.10000,5.50000,5.90000,11.20000,34.65000,33.85000,21.05000,23.80000,42.32500,41.52500,17.52500,28.72500,31.47500,30.90000,26.95000,21.82500,32.47500,28.52500,23.40000,20.25000,24.97500,30.10000,34.05000,35.62500,31.67500,26.55000,28.12500,33.25000,37.20000,28.52500,57.67500,56.90000,44.07500,46.82500,41.92500,65.35000,64.57500,40.35000,40.72500,51.75000,54.50000,40.15000,45.27500,49.80000,53.75000,54.72500,50.77500,46.25000,42.32500,47.02500,51.55000,55.50000,43.10000,44.47500,46.05000,46.05000,52.15000,75.60000,74.80000,62.00000,64.75000,54.77500,55.55000,59.82500,83.27500,82.47500,58.52500,59.30000,69.67500,72.42500,87.80000,62.25000,63.05000,2.75000,18.87500,34.25000,16.15000
16.92500,16.15000,18.87500,40.75000,38.37500,13.22500,12.45000,22.02500,24.40000,9.50000,8.70000,11.20000,33.07500,30.70000,3.90000,14.35000,16.70000,13.57500,9.62500,5.07500,0.77500,0.00000,4.52500,9.05000,13.00000,13.80000,9.85000,5.32500,0.80000,4.32500,4.72500,5.12500,10.42500,33.87500,33.07500,20.27500,23.02500,41.55000,40.75000,16.75000,27.95000,30.70000,30.12500,26.17500,21.05000,31.70000,27.75000,22.62500,19.47500,24.20000,29.32500,33.27500,34.85000,30.90000,25.77500,27.35000,32.47500,36.42500,27.75000,56.90000,56.12500,43.30000,46.05000,41.15000,64.57500,63.80000,39.57500,39.95000,50.97500,53.72500,39.37500,44.50000,49.02500,52.97500,53.95000,50.00000,45.47500,41.55000,46.25000,50.77500,54.72500,42.32500,43.70000,45.27500,45.27500,51.37500,74.82500,74.02500,61.22500,63.97500,54.00000,54.77500,59.05000,82.50000,81.70000,57.75000,58.52500,68.90000,71.65000,87.02500,61.47500,62.27500,3.52500,18.10000,33.47500,16.92500
21.45000,20.67500,14.75000,36.62500,34.25000,17.75000,16.97500,17.90000,20.27500,14.02500,13.22500,7.07500,28.95000,26.57500,7.67500,10.22500,12.57500,9.45000,5.50000,1.00000,5.30000,4.52500,0.00000,4.52500,8.47500,9.27500,5.32500,0.80000,4.92500,4.55000,6.50000,7.70000,5.90000,29.35000,28.55000,15.75000,18.50000,37.02500,36.22500,17.72500,23.42500,26.17500,25.60000,21.65000,17.72500,27.17500,23.22500,19.30000,22.05000,20.87500,24.80000,28.75000,30.32500,26.37500,22.45000,24.02500,27.95000,31.90000,29.52500,52.37500,51.60000,38.77500,41.52500,36.62500,60.05000,59.27500,40.55000,41.72500,46.45000,49.20000,43.50000,39.97500,44.50000,48.45000,49.42500,45.47500,40.95000,45.67500,41.72500,46.25000,50.20000,46.45000,47.07500,45.50000,49.40000,46.85000,70.30000,69.50000,56.70000,59.45000,58.12500,58.90000,54.52500,77.97500,77.17500,61.87500,62.65000,64.37500,67.12500,82.50000,65.60000,66.40000,4.15000,13.57500,28.95000,21.45000
25.97500,25.20000,16.52500,32.10000,29.72500,22.27500,21.50000,13.37500,15.75000,18.55000,17.75000,8.85000,24.42500,22.05000,12.20000,5.70000,8.05000,4.92500,0.97500,5.52500,9.82500,9.05000,4.52500,0.00000,3.95000,4.75000,0.80000,5.32500,9.45000,9.07500,11.02500,12.22500,7.67500,24.82500,24.02500,11.22500,13.97500,32.50000,31.70000,22.25000,18.90000,21.65000,21.07500,17.12500,22.25000,22.65000,18.70000,23.82500,26.57500,25.40000,20.27500,24.22500,25.80000,21.85000,26.97500,28.55000,23.42500,27.37500,34.05000,47.85000,47.07500,34.25000,37.00000,38.40000,55.52500,54.75000,45.07500,46.25000,41.92500,44.67500,48.02500,44.50000,39.97500,43.92500,44.90000,40.95000,45.47500,50.20000,46.25000,41.72500,45.67500,50.97500,51.60000,50.02500,53.92500,48.62500,65.77500,64.97500,52.17500,54.92500,62.65000,63.42500,56.30000,73.45000,72.65000,66.40000,67.17500,59.85000,62.60000,77.97500,70.12500,70.92500,8.67500,15.35000,30.72500,25.97500
29.92500,29.15000,20.47500,28.15000,25.77500,26.22500,25.45000,10.62500,11.80000,22.50000,21.70000,12.80000,20.47500,18.10000,16.15000,2.95000,4.10000,0.97500,4.92500,9.47500,13.77500,13.00000,8.47500,3.95000,0.00000,0.80000,4.75000,9.27500,13.40000,13.02500,14.97500,16.17500,11.62500,20.87500,20.07500,8.47500,10.02500,28.55000,27.75000,26.20000,16.15000,17.70000,17.12500,21.07500,26.20000,18.70000,22.65000,27.77500,30.52500,29.35000,24.22500,20.27500,21.85000,25.80000,30.92500,32.50000,27.37500,23.42500,38.00000,43.90000,43.12500,31.50000,33.05000,42.35000,51.57500,50.80000,49.02500,50.20000,39.17500,40.72500,51.97500,48.45000,43.92500,39.97500,40.95000,44.90000,49.42500,54.15000,50.20000,45.67500,41.72500,54.92500,55.55000,53.97500,57.87500,52.57500,61.82500,61.02500,49.42500,50.97500,66.60000,67.37500,60.25000,69.50000,68.70000,70.35000,71.12500,57.10000,58.65000,74.02500,74.07500,74.87500,12.62500,19.30000,34.67500,29.92500
30.72500,29.95000,21.27500,28.95000,26.57500,27.02500,26.25000,11.42500,12.60000,23.30000,22.50000,13.60000,21.27500,18.90000,16.95000,3.75000,4.90000,1.77500,5.72500,10.27500,14.57500,13.80000,9.27500,4.75000,0.80000,0.00000,3.95000,8.47500,13.00000,12.22500,14.17500,15.37500,10.82500,20.07500,19.27500,7.67500,9.22500,27.75000,26.95000,25.40000,15.35000,16.90000,16.32500,20.27500,25.40000,17.90000,21.85000,26.97500,29.72500,28.55000,23.42500,19.47500,21.05000,25.00000,30.12500,31.70000,26.57500,22.62500,37.20000,43.10000,42.32500,30.70000,32.25000,41.55000,50.77500,50.00000,48.22500,49.40000,38.37500,39.92500,51.17500,47.65000,43.12500,39.17500,40.15000,44.10000,48.62500,53.35000,49.40000,44.87500,40.92500,54.12500,54.75000,53.17500,57.07500,51.77500,61.02500,60.22500,48.62500,50.17500,65.80000,66.57500,59.45000,68.70000,67.90000,69.55000,70.32500,56.30000,57.85000,73.22500,73.27500,74.07500,13.42500,18.50000,33.87500,30.72500
