1.12361,1.20026,1.55664,0.40078,0.68966,0.92500,1.32877,1.32382,0.96501,0.79883,0.93608,0.60415,0.54829,0.83104,0.40389,1.09602,0.35795,0.58363,0.21360,1.50000,1.30024,1.28695,1.18163,1.09915,0.78262,1.45774,0.97628,1.52746,1.32594,1.01796,1.52828,0.99530,0.62500,1.15353,1.67519,1.81056,0.40697,0.86639,0.95819,0.41231,0.32596,0.00000,1.40801,0.25739,0.45000,0.77540,0.55902,1.12944,0.81125,1.10510,0.78302,1.12361
0.85440,1.16216,1.17500,1.02133,1.21989,0.58363,0.30104,0.65192,1.40757,1.57421,1.08915,1.03078,0.97500,0.57717,1.42850,1.30815,1.16324,0.83104,1.29059,1.30863,1.52746,0.94141,0.32596,0.30923,0.65192,0.55902,0.74204,0.95296,1.38406,1.61594,0.80971,0.93975,1.69503,1.60020,1.42522,1.45538,1.24825,1.23516,1.82294,1.45000,1.18163,1.40801,0.00000,1.37523,1.59531,0.91992,0.94340,0.54829,1.40201,1.44265,0.86639,0.85440
0.94141,0.97372,1.34280,0.37165,0.45069,0.83104,1.24323,1.17527,0.71063,0.54601,0.71589,0.42573,0.67315,0.81125,0.15207,0.85147,0.21360,0.55509,0.42793,1.26935,1.04672,1.09202,1.10680,1.07616,0.81317,1.32712,0.82500,1.34001,1.08195,0.76158,1.36130,0.80039,0.41908,0.89617,1.44222,1.58213,0.18200,0.62500,0.72500,0.66427,0.50249,0.25739,1.37523,0.00000,0.25739,0.60208,0.44300,1.00778,0.55509,0.85147,0.62500,0.94141
1.05119,1.00654,1.38857,0.62099,0.50062,1.02865,1.43462,1.31529,0.66049,0.40697,0.77862,0.58523,0.92905,1.04672,0.16771,0.84039,0.44230,0.79569,0.65431,1.28160,0.98520,1.17739,1.30815,1.30504,1.06301,1.48071,0.97628,1.42850,1.06213,0.63738,1.47585,0.90035,0.17500,0.79569,1.44439,1.59236,0.34731,0.64275,0.51539,0.85586,0.74582,0.45000,1.59531,0.25739,0.00000,0.74582,0.65192,1.17819,0.50312,0.79765,0.78302,1.05119
0.34821,0.49308,0.80039,0.44230,0.30104,0.34004,0.70755,0.57554,0.52202,0.65431,0.25495,0.17678,0.76035,0.50559,0.58363,0.50249,0.41908,0.40389,0.80506,0.78502,0.75374,0.51478,0.60208,0.68237,0.62550,0.73570,0.23049,0.75208,0.68784,0.71589,0.76035,0.23049,0.80506,0.74035,0.96047,1.07848,0.42500,0.34004,0.90312,1.06595,0.77782,0.77540,0.91992,0.60208,0.74582,0.00000,0.24749,0.43661,0.48541,0.60208,0.05590,0.34821
0.58310,0.73527,1.04672,0.19526,0.37832,0.38810,0.80039,0.76485,0.67546,0.70578,0.48088,0.15000,0.52974,0.41003,0.48541,0.71151,0.23049,0.20156,0.56181,1.03078,0.95819,0.75581,0.66427,0.65622,0.47434,0.90139,0.41908,0.98393,0.91686,0.83442,0.97243,0.47762,0.76035,0.90035,1.20675,1.32594,0.30516,0.50559,0.95033,0.82006,0.53033,0.55902,0.94340,0.44300,0.65192,0.24749,0.00000,0.57500,0.58363,0.78502,0.23585,0.58310
0.30923,0.61847,0.71151,0.73570,0.72887,0.22361,0.28284,0.23049,0.87070,1.07005,0.55057,0.59424,0.90139,0.45962,1.01304,0.76035,0.80156,0.58523,1.09202,0.80351,0.98043,0.42793,0.23049,0.43157,0.61897,0.32882,0.21506,0.54083,0.84336,1.08195,0.46098,0.39528,1.24147,1.05475,0.94637,1.01242,0.84336,0.70711,1.31244,1.32311,1.02133,1.12944,0.54829,1.00778,1.17819,0.43661,0.57500,0.00000,0.88671,0.89617,0.39528,0.30923
0.66002,0.52559,0.90554,0.70178,0.20616,0.82538,1.16887,0.95033,0.16008,0.19039,0.35795,0.43661,1.07761,0.96566,0.42426,0.34004,0.53968,0.78502,0.95197,0.78302,0.49497,0.74035,1.07964,1.16619,1.05505,1.12944,0.67268,0.98298,0.55902,0.25125,1.06125,0.51478,0.45277,0.34821,0.94240,1.09144,0.42720,0.19039,0.42573,1.20753,0.98900,0.81125,1.40201,0.55509,0.50312,0.48541,0.58363,0.88671,0.00000,0.30104,0.54083,0.66002
0.60519,0.34731,0.68237,0.94108,0.43661,0.91001,1.17180,0.88388,0.14142,0.41908,0.36401,0.63738,1.30982,1.10708,0.72500,0.14142,0.80506,0.98011,1.23111,0.52559,0.19526,0.61033,1.11803,1.25723,1.22526,1.06125,0.70578,0.81739,0.27951,0.25495,0.93039,0.50312,0.71981,0.16008,0.66708,0.81892,0.70755,0.27951,0.55509,1.49206,1.25399,1.10510,1.44265,0.85147,0.79765,0.60208,0.78502,0.89617,0.30104,0.00000,0.65431,0.60519
0.34731,0.52559,0.81394,0.43012,0.35355,0.28504,0.66049,0.55057,0.57717,0.70799,0.30104,0.20156,0.72887,0.45277,0.61847,0.55057,0.43157,0.36912,0.79765,0.81125,0.80156,0.52022,0.55057,0.62650,0.57717,0.70401,0.20000,0.74917,0.72801,0.77177,0.74582,0.25000,0.85000,0.79451,0.98520,1.09829,0.45277,0.39528,0.95721,1.05505,0.76199,0.78302,0.86639,0.62500,0.78302,0.05590,0.23585,0.39528,0.54083,0.65431,0.00000,0.34731
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
