1.35508,1.08455,0.98615,0.79057,1.12500,0.95033,0.39528,0.50000,0.74035,0.37583,0.00000,0.61033,0.77015,0.26575,1.03983,1.11720,0.76035,1.17180,0.45962,1.30432,1.32877,1.48850,1.43723,1.32004,0.95033,0.59002,0.77500,1.32311,0.97788,1.02011,0.66002,0.87785,1.15569,0.63738,0.37500,1.37523,1.25623,0.20156,0.63738,0.72887,1.61109,1.62038,1.50769,0.95033,0.88388,0.58363,1.25623,1.11383,1.26935,1.02500,0.91924,0.67546,0.20000,0.67082,1.13192,1.58134,0.98234,0.39528,0.37583,1.54151,1.54960,1.28695,1.23744,1.80278,0.17678,0.18200,0.62700,0.90588,1.53011,1.45129,1.50333,0.51539,1.24122,1.18585,0.79412,0.72887,1.35508
0.79451,0.62550,0.38079,0.47170,0.92229,0.42793,0.37583,0.52202,0.30104,0.39528,0.61033,0.00000,0.78462,0.69147,0.95459,0.51296,0.18200,0.66191,0.67915,1.20675,0.97628,0.97628,0.83104,0.72801,0.55509,0.19526,0.65622,0.87500,0.75581,0.65622,0.63295,0.32882,0.59424,0.46503,0.50062,1.12971,1.09573,0.48023,0.25739,0.12748,1.02622,1.05149,0.93039,0.35795,0.64517,0.45894,0.97500,0.81739,0.66049,0.51539,0.33541,0.57554,0.52202,0.83815,0.78502,0.97372,0.96047,0.25739,0.93341,1.38067,1.12528,0.78502,0.64517,1.25399,0.60519,0.76035,0.33634,0.45621,1.23339,1.32524,1.29711,0.22500,0.70401,0.78502,0.37165,0.30208,0.79451
1.05149,0.68784,1.05505,0.42500,0.41382,0.72543,0.48023,0.30516,1.08167,0.95033,0.77015,0.78462,0.00000,0.55000,0.27500,1.02530,0.75911,1.42522,0.32500,0.53444,0.71063,1.05475,1.28695,1.38947,1.33838,0.59266,0.17678,0.82538,0.33634,0.52559,1.28501,1.09659,0.91241,0.32500,0.41382,0.65622,0.50249,0.86096,1.01520,0.88353,1.32853,1.28695,1.21758,1.07529,0.32500,0.32596,0.58310,0.49497,1.25225,1.28695,0.83104,0.21360,0.57717,0.19526,1.56704,1.42215,0.21360,0.83254,0.75208,0.77661,0.97372,0.88353,1.05741,1.39396,0.92500,0.93341,0.45962,0.60208,0.83104,0.68237,0.75374,0.91992,0.91720,0.66568,0.55227,0.56403,1.05149
1.32877,1.01150,1.06800,0.69507,0.94141,0.92534,0.34731,0.34731,0.90139,0.59424,0.26575,0.69147,0.55000,0.00000,0.82500,1.15163,0.79451,1.32524,0.22500,1.07964,1.18849,1.42127,1.46671,1.41885,1.13853,0.59266,0.60104,1.22729,0.81432,0.90898,0.90898,1.00499,1.14018,0.52022,0.24749,1.19190,1.05119,0.43732,0.80351,0.81892,1.60078,1.59256,1.49164,1.04940,0.73866,0.46503,1.09202,0.96566,1.33721,1.17527,0.93975,0.51539,0.17500,0.41908,1.34001,1.61245,0.75374,0.55509,0.26575,1.32594,1.43113,1.22296,1.24825,1.75232,0.44230,0.39528,0.56679,0.84853,1.35854,1.22907,1.30216,0.67915,1.20260,1.07616,0.74330,0.69507,1.32877
1.00125,0.65192,1.15163,0.50621,0.20156,0.76689,0.71589,0.55340,1.25524,1.18533,1.03983,0.95459,0.27500,0.82500,0.00000,1.06800,0.88070,1.54778,0.60000,0.26926,0.52738,0.94108,1.27892,1.45473,1.50520,0.76035,0.30516,0.70401,0.25495,0.47762,1.51348,1.23516,0.90864,0.50000,0.67315,0.40311,0.23049,1.11496,1.20416,1.03078,1.26219,1.20130,1.15677,1.18770,0.33541,0.52738,0.37500,0.35795,1.29808,1.42149,0.90623,0.40311,0.84336,0.44300,1.73566,1.40022,0.10607,1.05475,1.01980,0.50249,0.79057,0.80623,1.06066,1.26738,1.18849,1.20649,0.61897,0.64080,0.58310,0.41231,0.48088,1.12500,0.87500,0.55902,0.63885,0.68007,1.00125
0.35089,0.45069,0.22500,0.60052,0.93941,0.30414,0.80506,0.87928,0.58843,0.88776,1.11720,0.51296,1.02530,1.15163,1.06800,0.00000,0.36056,0.58310,1.06800,1.25225,0.81317,0.58843,0.32016,0.39131,0.70711,0.55902,0.85147,0.61033,0.81432,0.60415,1.03078,0.42573,0.21506,0.73186,0.91924,1.05030,1.10736,0.99247,0.64080,0.41608,0.52559,0.57009,0.44300,0.30000,0.74035,0.76485,0.89513,0.77217,0.23049,0.52202,0.21360,0.82651,0.99906,1.15677,0.89338,0.46503,1.12278,0.76526,1.41090,1.34001,0.83853,0.45894,0.15207,0.78938,1.11720,1.27279,0.61847,0.43157,1.07964,1.32500,1.22602,0.69462,0.33541,0.62099,0.47566,0.48541,0.35089
0.61492,0.45621,0.30104,0.37500,0.81394,0.25000,0.45069,0.55057,0.41382,0.57717,0.76035,0.18200,0.75911,0.79451,0.88070,0.36056,0.00000,0.67082,0.73186,1.11496,0.82234,0.79451,0.68007,0.65048,0.64031,0.20616,0.60415,0.70178,0.65431,0.51478,0.80156,0.35532,0.41382,0.43661,0.57009,0.99906,0.99058,0.65192,0.40697,0.16771,0.85513,0.87464,0.75581,0.31623,0.55057,0.45277,0.84039,0.68648,0.54601,0.54083,0.16008,0.54601,0.63885,0.85330,0.86783,0.82538,0.90588,0.43661,1.05149,1.26516,0.95296,0.60467,0.47762,1.07384,0.77661,0.92195,0.30414,0.30208,1.08657,1.22091,1.17180,0.40311,0.52202,0.62500,0.24749,0.20156,0.61492
0.91001,1.00902,0.40697,1.04193,1.46031,0.81394,1.03592,1.18242,0.43157,0.81432,1.17180,0.66191,1.42522,1.32524,1.54778,0.58310,0.67082,0.00000,1.34001,1.77006,1.38609,1.15596,0.70178,0.32882,0.28284,0.83815,1.27475,1.19269,1.31077,1.13358,0.74330,0.33354,0.79765,1.10028,1.15974,1.60877,1.63592,0.98234,0.53444,0.54601,0.97788,1.06066,0.94141,0.36056,1.21372,1.10680,1.44957,1.31006,0.45621,0.15000,0.65622,1.21166,1.15027,1.49771,0.35089,0.77862,1.57659,0.78142,1.53806,1.89225,1.42061,1.04193,0.70578,1.28379,1.08311,1.26491,0.96566,0.92534,1.65548,1.86296,1.78553,0.65765,0.91788,1.18770,0.90898,0.87214,0.91001
1.19269,0.85147,1.02774,0.53502,0.72154,0.80506,0.30414,0.19039,0.94108,0.71063,0.45962,0.67915,0.32500,0.22500,0.60000,1.06800,0.73186,1.34001,0.00000,0.85586,0.98393,1.25524,1.36953,1.38067,1.19400,0.52738,0.39131,1.04672,0.60415,0.72672,1.04433,1.00778,1.01766,0.36056,0.18200,0.97082,0.82651,0.58577,0.85440,0.80156,1.47076,1.45022,1.35946,1.02500,0.54083,0.31325,0.87785,0.76035,1.27475,1.19190,0.85513,0.32016,0.28504,0.21506,1.41156,1.51348,0.53033,0.62650,0.44721,1.10114,1.23491,1.06301,1.14237,1.59256,0.62650,0.61288,0.45069,0.70755,1.14018,1.00499,1.07761,0.73866,1.06095,0.89022,0.61492,0.58523,1.19269
1.11803,0.80777,1.36611,0.74246,0.31325,0.96469,0.98489,0.82234,1.50520,1.45344,1.30432,1.20675,0.53444,1.07964,0.26926,1.25225,1.11496,1.77006,0.85586,0.00000,0.55057,1.00031,1.41885,1.64355,1.75018,1.01520,0.57064,0.77661,0.46098,0.64856,1.77992,1.46991,1.06800,0.76322,0.94108,0.31623,0.15207,1.38406,1.46031,1.27279,1.35208,1.27500,1.25623,1.41001,0.56569,0.79412,0.40078,0.48283,1.47733,1.65170,1.11636,0.67082,1.10962,0.67546,1.97990,1.52500,0.32596,1.32098,1.25399,0.25495,0.77621,0.91241,1.21758,1.29470,1.45602,1.46735,0.87500,0.84595,0.47170,0.15000,0.28504,1.38677,1.00654,0.66708,0.86783,0.91924,1.11803
0.59424,0.38161,0.98520,0.55057,0.32596,0.59266,0.93708,0.84595,1.23491,1.32877,1.32877,0.97628,0.71063,1.18849,0.52738,0.81317,0.82234,1.38609,0.98393,0.55057,0.00000,0.45000,0.90623,1.19085,1.44265,0.82840,0.59266,0.23717,0.38161,0.32596,1.60818,1.14127,0.60208,0.69147,0.96501,0.26101,0.40311,1.32712,1.22602,0.98900,0.80623,0.72543,0.71589,1.04702,0.45069,0.74582,0.15811,0.22361,1.01520,1.29663,0.75042,0.67315,1.13385,0.90588,1.65925,0.99624,0.63097,1.17925,1.43113,0.54829,0.26575,0.39131,0.73527,0.75208,1.43287,1.51038,0.72543,0.52202,0.27042,0.56403,0.42500,1.19635,0.50621,0.20156,0.60828,0.68237,0.59424
0.24622,0.41003,0.80971,0.72672,0.74582,0.55340,1.10255,1.07964,1.15000,1.37045,1.48850,0.97628,1.05475,1.42127,0.94108,0.58843,0.79451,1.15596,1.25524,1.00031,0.45000,0.00000,0.53033,0.88776,1.29470,0.90623,0.89513,0.23717,0.72672,0.53502,1.57995,1.00499,0.40000,0.90312,1.17527,0.70401,0.85147,1.42522,1.17925,0.93039,0.36401,0.27613,0.29155,0.88388,0.73527,0.95721,0.60208,0.58523,0.71633,1.10962,0.65431,0.93842,1.31743,1.24122,1.48008,0.58310,1.03592,1.22602,1.68393,0.97628,0.30516,0.20156,0.45069,0.34004,1.54616,1.66621,0.86675,0.58310,0.64080,1.00778,0.84890,1.19635,0.27613,0.39131,0.69462,0.76035,0.24622
0.31325,0.62700,0.49308,0.86783,1.11803,0.57009,1.11943,1.17925,0.86096,1.19504,1.43723,0.83104,1.28695,1.46671,1.27892,0.32016,0.68007,0.70178,1.36953,1.41885,0.90623,0.53033,0.00000,0.38810,0.91241,0.87464,1.11018,0.67082,1.02622,0.80156,1.30000,0.68283,0.37583,1.02011,1.22984,1.16539,1.26738,1.30863,0.93039,0.72672,0.27613,0.36401,0.25739,0.55902,0.97628,1.05948,1.02774,0.94141,0.25125,0.70711,0.52738,1.10369,1.31743,1.43723,1.05030,0.14577,1.35023,1.07964,1.72790,1.45452,0.83254,0.51539,0.23049,0.58363,1.43287,1.59138,0.91924,0.68648,1.14483,1.46309,1.33065,1.00000,0.41231,0.75208,0.75911,0.78462,0.31325
0.64517,0.84039,0.35355,0.97082,1.33065,0.68784,1.08915,1.20104,0.62099,1.00561,1.32004,0.72801,1.38947,1.41885,1.45473,0.39131,0.65048,0.32882,1.38067,1.64355,1.19085,0.88776,0.38810,0.00000,0.58149,0.85330,1.22091,0.97243,1.20260,0.99530,1.02011,0.45069,0.59002,1.07761,1.21269,1.43571,1.49854,1.15353,0.71502,0.60104,0.66191,0.75208,0.64080,0.37165,1.12305,1.10028,1.28282,1.16324,0.17678,0.38161,0.55902,1.18163,1.25000,1.50083,0.67915,0.45069,1.50416,0.92804,1.66020,1.72663,1.17527,0.81317,0.45962,0.97082,1.26935,1.44503,0.95033,0.81432,1.45129,1.71501,1.61012,0.81892,0.68966,1.00561,0.83853,0.82840,0.64517
1.05741,1.06213,0.48541,1.00778,1.45344,0.85000,0.89617,1.06213,0.25739,0.57717,0.95033,0.55509,1.33838,1.13853,1.50520,0.70711,0.64031,0.28284,1.19400,1.75018,1.44265,1.29470,0.91241,0.58149,0.00000,0.75000,1.21037,1.28160,1.29156,1.15109,0.46098,0.30208,0.90347,1.02011,1.01242,1.63650,1.62980,0.75166,0.34004,0.47762,1.18163,1.25100,1.12528,0.41231,1.18454,1.01242,1.47691,1.32524,0.66191,0.20616,0.69327,1.13054,0.96598,1.37591,0.23049,1.01304,1.51513,0.58363,1.32500,1.90542,1.52582,1.14701,0.85330,1.47585,0.83853,1.01980,0.89022,0.93608,1.71191,1.86028,1.81056,0.46098,1.03078,1.24122,0.88671,0.83104,1.05741
0.76526,0.51539,0.50062,0.29262,0.73824,0.36056,0.24622,0.35089,0.49624,0.50062,0.59002,0.19526,0.59266,0.59266,0.76035,0.55902,0.20616,0.83815,0.52738,1.01520,0.82840,0.90623,0.87464,0.85330,0.75000,0.00000,0.46098,0.76485,0.57064,0.50249,0.79057,0.50621,0.56679,0.27042,0.36401,0.95688,0.90898,0.52202,0.44511,0.29262,1.02530,1.03078,0.91992,0.50249,0.45894,0.26926,0.80700,0.64904,0.75208,0.69642,0.34731,0.38161,0.44511,0.66191,0.98011,1.02042,0.76526,0.35089,0.85330,1.19713,1.00778,0.70578,0.66002,1.21372,0.64080,0.76322,0.14142,0.33354,1.07384,1.13716,1.11943,0.38079,0.65192,0.65048,0.22638,0.15207,0.76526
0.87785,0.51539,0.89338,0.25125,0.35000,0.55000,0.41908,0.27500,0.95721,0.88353,0.77500,0.65622,0.17678,0.60104,0.30516,0.85147,0.60415,1.27475,0.39131,0.57064,0.59266,0.89513,1.11018,1.22091,1.21037,0.46098,0.00000,0.67268,0.21360,0.36056,1.20934,0.95197,0.73570,0.19526,0.40000,0.60052,0.49117,0.82462,0.90173,0.74204,1.15596,1.11803,1.04463,0.91924,0.16008,0.22361,0.49117,0.36912,1.07964,1.14127,0.66191,0.10308,0.57500,0.34731,1.44070,1.24549,0.30516,0.75042,0.83853,0.78302,0.84595,0.71633,0.88070,1.23516,0.90864,0.95131,0.32016,0.42573,0.76035,0.70578,0.73186,0.82006,0.74330,0.51296,0.38243,0.40389,0.87785
0.35795,0.25125,0.80506,0.53677,0.50990,0.45277,0.92905,0.88070,1.09829,1.25623,1.32311,0.87500,0.82538,1.22729,0.70401,0.61033,0.70178,1.19269,1.04672,0.77661,0.23717,0.23717,0.67082,0.97243,1.28160,0.76485,0.67268,0.00000,0.49308,0.32016,1.50333,0.98043,0.39528,0.70755,0.98615,0.49812,0.62550,1.28550,1.10708,0.85914,0.57554,0.50249,0.48088,0.87321,0.51296,0.76322,0.37583,0.34821,0.79569,1.11803,0.59424,0.72672,1.14045,1.01520,1.48766,0.75911,0.79883,1.10708,1.48513,0.78462,0.25125,0.16008,0.51296,0.57064,1.40112,1.50416,0.69642,0.43157,0.48023,0.80039,0.66002,1.10000,0.28284,0.16008,0.53968,0.61288,0.35795
0.75664,0.40000,0.90898,0.28504,0.16771,0.51539,0.60208,0.48088,1.05030,1.04403,0.97788,0.75581,0.33634,0.81432,0.25495,0.81432,0.65431,1.31077,0.60415,0.46098,0.38161,0.72672,1.02622,1.20260,1.29156,0.57064,0.21360,0.49308,0.00000,0.22500,1.35577,1.00902,0.65431,0.35355,0.60467,0.40311,0.34004,1.00778,1.01242,0.81394,1.02500,0.97243,0.91686,0.95033,0.11180,0.40078,0.27951,0.16008,1.04403,1.19085,0.66049,0.30414,0.77862,0.53033,1.52069,1.15027,0.32596,0.90139,1.05119,0.62650,0.64031,0.57009,0.80623,1.06360,1.10114,1.15677,0.43661,0.39131,0.55227,0.57009,0.55340,0.95033,0.62700,0.33541,0.40697,0.46098,0.75664
0.53444,0.17500,0.72672,0.23049,0.33541,0.32016,0.62500,0.56181,0.92804,1.00281,1.02011,0.65622,0.52559,0.90898,0.47762,0.60415,0.51478,1.13358,0.72672,0.64856,0.32596,0.53502,0.80156,0.99530,1.15109,0.50249,0.36056,0.32016,0.22500,0.00000,1.28550,0.85513,0.43157,0.39131,0.67082,0.48541,0.50621,1.00499,0.91001,0.68237,0.80700,0.76158,0.69732,0.77782,0.20156,0.44721,0.32596,0.17678,0.83104,1.02591,0.47762,0.40697,0.83104,0.70755,1.37500,0.92534,0.55057,0.85330,1.16539,0.76035,0.52974,0.35795,0.58363,0.87500,1.11383,1.20208,0.40311,0.21506,0.57717,0.73015,0.66002,0.87321,0.40311,0.16771,0.28504,0.35795,0.53444
1.36862,1.25623,0.81432,1.08311,1.52315,1.05119,0.80506,0.98011,0.44300,0.33634,0.66002,0.63295,1.28501,0.90898,1.51348,1.03078,0.80156,0.74330,1.04433,1.77992,1.60818,1.57995,1.30000,1.02011,0.46098,0.79057,1.20934,1.50333,1.35577,1.28550,0.00000,0.61745,1.18163,1.01766,0.88459,1.74732,1.68856,0.47170,0.40078,0.65048,1.54960,1.60078,1.47352,0.74330,1.24424,0.98615,1.59726,1.43918,1.06213,0.64031,0.92635,1.11046,0.76526,1.25524,0.54601,1.41995,1.49101,0.45894,1.02011,1.98006,1.75446,1.40022,1.18242,1.81951,0.49812,0.65765,0.91924,1.08915,1.86162,1.91197,1.90804,0.41231,1.30384,1.41797,1.00062,0.92770,1.36862
0.77500,0.76035,0.20156,0.73015,1.16673,0.54886,0.70401,0.84890,0.18028,0.55509,0.87785,0.32882,1.09659,1.00499,1.23516,0.42573,0.35532,0.33354,1.00778,1.46991,1.14127,1.00499,0.68283,0.45069,0.30208,0.50621,0.95197,0.98043,1.00902,0.85513,0.61745,0.00000,0.60828,0.77177,0.82840,1.34001,1.34350,0.70445,0.26575,0.21360,0.93408,0.99058,0.86313,0.12748,0.90588,0.77540,1.18004,1.03078,0.45069,0.19039,0.39131,0.88353,0.83104,1.16431,0.52022,0.80623,1.25623,0.48283,1.23111,1.61342,1.22602,0.84890,0.57717,1.21269,0.81892,0.99562,0.63738,0.64031,1.41090,1.57341,1.51513,0.36912,0.73570,0.93975,0.60208,0.55509,0.77500
0.20156,0.26101,0.41908,0.49812,0.75911,0.21506,0.79726,0.82802,0.75000,0.98900,1.15569,0.59424,0.91241,1.14018,0.90864,0.21506,0.41382,0.79765,1.01766,1.06800,0.60208,0.40000,0.37583,0.59002,0.90347,0.56679,0.73570,0.39528,0.65431,0.43157,1.18163,0.60828,0.00000,0.66002,0.89513,0.84595,0.91924,1.06360,0.78142,0.53444,0.46098,0.46503,0.35355,0.49117,0.60052,0.70445,0.69462,0.58523,0.41608,0.72887,0.26101,0.73527,1.00778,1.06800,1.10028,0.50990,0.97628,0.85037,1.40557,1.13716,0.62700,0.24622,0.15207,0.66002,1.18770,1.32524,0.57554,0.31623,0.86639,1.12944,1.02011,0.80700,0.12748,0.41608,0.40311,0.44511,0.20156
0.83217,0.49497,0.73570,0.17678,0.51539,0.45069,0.25000,0.17678,0.76526,0.69642,0.63738,0.46503,0.32500,0.52022,0.50000,0.73186,0.43661,1.10028,0.36056,0.76322,0.69147,0.90312,1.02011,1.07761,1.02011,0.27042,0.19526,0.70755,0.35355,0.39131,1.01766,0.77177,0.66002,0.00000,0.27951,0.75664,0.67315,0.65431,0.70711,0.55902,1.11046,1.09001,0.99906,0.75208,0.25000,0.05590,0.62500,0.47762,0.95131,0.96209,0.52559,0.11180,0.44300,0.42573,1.25000,1.16216,0.49624,0.55902,0.78102,0.96566,0.91924,0.70711,0.79057,1.23744,0.75000,0.81892,0.13463,0.34731,0.90000,0.89443,0.90347,0.62500,0.70045,0.55902,0.26101,0.25000,0.83217
1.08195,0.76526,0.85914,0.45069,0.75000,0.68007,0.12500,0.12500,0.75911,0.54829,0.37500,0.50062,0.41382,0.24749,0.67315,0.91924,0.57009,1.15974,0.18200,0.94108,0.96501,1.17527,1.22984,1.21269,1.01242,0.36401,0.40000,0.98615,0.60467,0.67082,0.88459,0.82840,0.89513,0.27951,0.00000,1.00031,0.88388,0.44721,0.67315,0.62500,1.35508,1.34536,1.24549,0.85147,0.51539,0.22361,0.88388,0.74582,1.11608,1.01119,0.70578,0.30104,0.17500,0.37500,1.23111,1.37523,0.62700,0.45069,0.51296,1.17180,1.19818,0.97628,1.00778,1.50520,0.51539,0.55227,0.32016,0.60104,1.15677,1.08541,1.12944,0.55902,0.95525,0.83853,0.49624,0.45069,1.08195
0.85440,0.60208,1.20260,0.66427,0.25125,0.79726,1.00499,0.87536,1.41090,1.44309,1.37523,1.12971,0.65622,1.19190,0.40311,1.05030,0.99906,1.60877,0.97082,0.31623,0.26101,0.70401,1.16539,1.43571,1.63650,0.95688,0.60052,0.49812,0.40311,0.48541,1.74732,1.34001,0.84595,0.75664,1.00031,0.00000,0.19526,1.41090,1.38654,1.16619,1.06448,0.98011,0.97628,1.25822,0.50990,0.80351,0.16008,0.31325,1.26194,1.50769,0.95721,0.70000,1.17527,0.84039,1.86011,1.25723,0.50621,1.29808,1.40801,0.29155,0.46098,0.65000,0.98615,0.98298,1.50333,1.55181,0.83104,0.70045,0.18028,0.30414,0.17678,1.33721,0.76035,0.43012,0.76035,0.82765,0.85440
